ITS2_type,Clade,Majority,sample_id,its2_count,species,region,reef,ASV0001,ASV0002,ASV0003,ASV0004,ASV0005,ASV0006,ASV0007,ASV0008,ASV0009,ASV0010,ASV0011,ASV0012,ASV0013,ASV0014,ASV0015,ASV0016,ASV0017,ASV0018,ASV0019,ASV0020,ASV0022,ASV0023,ASV0024,ASV0025,ASV0027,ASV0030,ASV0031,ASV0032,ASV0033,ASV0034,ASV0035,ASV0036,ASV0037,ASV0039,ASV0040,ASV0041,ASV0042,ASV0043,ASV0044,ASV0046,ASV0047,ASV0049,ASV0050,ASV0051,ASV0052,ASV0053,ASV0055,ASV0057,ASV0058,ASV0059,ASV0061,ASV0062,ASV0063,ASV0065,ASV0066,ASV0067,ASV0068,ASV0069,ASV0070,ASV0071,ASV0072,ASV0073,ASV0074,ASV0075,ASV0076,ASV0077,ASV0078,ASV0079,ASV0080,ASV0081,ASV0082,ASV0083,ASV0085,ASV0086,ASV0087,ASV0088,ASV0089,ASV0090,ASV0091,ASV0092,ASV0093,ASV0094,ASV0095,ASV0096,ASV0097,ASV0098,ASV0099,ASV0100,ASV0101,ASV0102,ASV0104,ASV0105,ASV0107,ASV0109,ASV0110,ASV0111,ASV0112,ASV0113,ASV0115,ASV0116,ASV0117,ASV0118,ASV0119,ASV0120,ASV0121,ASV0122,ASV0123,ASV0125,ASV0126,ASV0127,ASV0128,ASV0129,ASV0130,ASV0131,ASV0132,ASV0133,ASV0134,ASV0135,ASV0138,ASV0140,ASV0141,ASV0142,ASV0143,ASV0144,ASV0145,ASV0146,ASV0147,ASV0148,ASV0149,ASV0150,ASV0151,ASV0152,ASV0153,ASV0154,ASV0155,ASV0156,ASV0157,ASV0158,ASV0159,ASV0160,ASV0161,ASV0162,ASV0163,ASV0164,ASV0165,ASV0166,ASV0167,ASV0168,ASV0169,ASV0170,ASV0171,ASV0172,ASV0173,ASV0174,ASV0175,ASV0176,ASV0177,ASV0179,ASV0181,ASV0183,ASV0184,ASV0185,ASV0186,ASV0187,ASV0189,ASV0190,ASV0191,ASV0192,ASV0193,ASV0195,ASV0196,ASV0198,ASV0200,ASV0201,ASV0202,ASV0203,ASV0204,ASV0206,ASV0207,ASV0208,ASV0209,ASV0211,ASV0212,ASV0213,ASV0214,ASV0216,ASV0217,ASV0218,ASV0220,ASV0221,ASV0223,ASV0225,ASV0226,ASV0227,ASV0228,ASV0229,ASV0230,ASV0231,ASV0232,ASV0233,ASV0234,ASV0235,ASV0236,ASV0237,ASV0239,ASV0240,ASV0244,ASV0245,ASV0248,ASV0249,ASV0250,ASV0253,ASV0254,ASV0255,ASV0258,ASV0259,ASV0260,ASV0261,ASV0262,ASV0263,ASV0265,ASV0266,ASV0267,ASV0269,ASV0273,ASV0274,ASV0276,ASV0277,ASV0278,ASV0279,ASV0280,ASV0281,ASV0282,ASV0283,ASV0284,ASV0285,ASV0286,ASV0287,ASV0288,ASV0289,ASV0290,ASV0291,ASV0293,ASV0295,ASV0298,ASV0299,ASV0300,ASV0301,ASV0302,ASV0304,ASV0307,ASV0309,ASV0310,ASV0313,ASV0314,ASV0315,ASV0316,ASV0317,ASV0321,ASV0322,ASV0323,ASV0326,ASV0327,ASV0328,ASV0329,ASV0330,ASV0331,ASV0333,ASV0334,ASV0335,ASV0336,ASV0337,ASV0338,ASV0339,ASV0340,ASV0341,ASV0342,ASV0343,ASV0344,ASV0346,ASV0347,ASV0348,ASV0349,ASV0350,ASV0351,ASV0352,ASV0353,ASV0354,ASV0355,ASV0356,ASV0357,ASV0358,ASV0359,ASV0360,ASV0361,ASV0364,ASV0365,ASV0367,ASV0368,ASV0369,ASV0370,ASV0371,ASV0372,ASV0373,ASV0374,ASV0375,ASV0376,ASV0377,ASV0378,ASV0379,ASV0380,ASV0382,ASV0383,ASV0384,ASV0385,ASV0386,ASV0387,ASV0388,ASV0389,ASV0390,ASV0392,ASV0395,ASV0396,ASV0397,ASV0398,ASV0400,ASV0402,ASV0403,ASV0404,ASV0405,ASV0406,ASV0407,ASV0410,ASV0411,ASV0412,ASV0413,ASV0415,ASV0416,ASV0417,ASV0418,ASV0419,ASV0421,ASV0422,ASV0423,ASV0424,ASV0425,ASV0426,ASV0427,ASV0429,ASV0431,ASV0432,ASV0433,ASV0435,ASV0436,ASV0437,ASV0439,ASV0440,ASV0442,ASV0444,ASV0445,ASV0446,ASV0447,ASV0448,ASV0449,ASV0450,ASV0451,ASV0452,ASV0453,ASV0454,ASV0455,ASV0457,ASV0458,ASV0460,ASV0461,ASV0462,ASV0463,ASV0464,ASV0465,ASV0466,ASV0467,ASV0468,ASV0469,ASV0470,ASV0471,ASV0472,ASV0473,ASV0474,ASV0475,ASV0477,ASV0478,ASV0479,ASV0480,ASV0481,ASV0482,ASV0483,ASV0484,ASV0485,ASV0488,ASV0489,ASV0490,ASV0491,ASV0493,ASV0495,ASV0496,ASV0498,ASV0499,ASV0501,ASV0502,ASV0503,ASV0504,ASV0505,ASV0506,ASV0508,ASV0510,ASV0511,ASV0512,ASV0513,ASV0515,ASV0516,ASV0517,ASV0519,ASV0521,ASV0522,ASV0523,ASV0524,ASV0525,ASV0526,ASV0527,ASV0528,ASV0531,ASV0533,ASV0534,ASV0535,ASV0536,ASV0537,ASV0538,ASV0539,ASV0541,ASV0542,ASV0544,ASV0545,ASV0546,ASV0547,ASV0548,ASV0549,ASV0550,ASV0552,ASV0553,ASV0556,ASV0557,ASV0558,ASV0559,ASV0560,ASV0561,ASV0562,ASV0564,ASV0565,ASV0567,ASV0568,ASV0570,ASV0571,ASV0573,ASV0575,ASV0576,ASV0577,ASV0579,ASV0581,ASV0582,ASV0583,ASV0585,ASV0586,ASV0589,ASV0590,ASV0591,ASV0592,ASV0593,ASV0596,ASV0597,ASV0598,ASV0599,ASV0600,ASV0601,ASV0602,ASV0603,ASV0604,ASV0607,ASV0608,ASV0609,ASV0610,ASV0611,ASV0612,ASV0613,ASV0614,ASV0615,ASV0617,ASV0618,ASV0619,ASV0620,ASV0621,ASV0622
84880,C,C72,SYAN-R1-16,7341,S,YAN,R1,0,0,0,3.63482459087792,4.555737213201435,3.8689302028732913,0,0,0,0,0,0,0,0,2.5160421952606784,0,2.417855020235918,3.403309433912585,3.254597415359618,0,0,2.7411398263368865,2.700297496487045,0,0,0,0,0,0,1.6628180888585105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7226828642962015,0,0.8164762514886732,0,-0.31961913043417756,0.2808186520215008,0,0,0,0.5005277408870752,0,0,0.9965656644986867,0,2.2242768178295274,0,0.44875147136335514,0,2.7435770685864895,-0.7095800520063769,0,2.129948152908514,0.467890811574053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.139585070502334,0,-0.31961913043417756,0,0.050506611228677833,0,0,0.41435004464602265,0,0,0,0,0.4093375028224786,0,-2.319017964440477,0.9271736710746872,0,0,0,-0.6644596167259067,1.4277674872509012,0,0,0,0,0,0,0.013872478048897463,0,1.5473637600314651,0.0788773083578933,0,0.8164762514886732,-0.13037713079564917,0,0,0.9768189015638518,0,0,0,0,1.1272998525021478,0,-0.6354720798526543,-3.497672960782123,0,1.6642517808603587,0,0,0,0,0,0,0,-1.3004483834459037,0,0,-0.7250842385423422,0,0,0,0,0,-1.5517628117268099,0,1.2939767921485865,0,-1.077304832131694,0,-0.4651267141054154,0,0,-0.4066305074238068,0,0,0,-0.2492383336723778,-1.077304832131694,0,-1.5517628117268099,0,0,0,-0.268846805060754,0,1.0588320532246875,0,-0.9327236033205861,0,0,0,0,0,0,0,-1.2730494092577893,-0.21113848744010788,0,0,0,0,0,0,0,-0.34067253963200983,0,-0.4531505230587003,0,0,-0.7730934577287023,0,0.5584503886197796,0,0.3577796931576289,0,0,-0.6943125798755885,0,-0.23000697174449058,0,-1.077304832131694,0,0,0,0,0,-0.7896227596799132,0,0,0.7579397490361002,0,0,0,0,0,0,0,0,0.12666797219424186,0,-0.8235243113555946,0,0.2865166731361377,-1.3004483834459037,0,0,0,0,0,0,0.6090941214385346,0,0,0,0,0,0,0,0,0,0,-2.9380571728467,-1.9935955640058491,0,0,0,0,-1.3004483834459037,0,0,0,0,-2.2449099922867553,0,0,0,-0.00876999870086248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5664792083657035,0,0,0,0,0,0,0,0,0,-2.319017964440477,0,0,0,0,-2.3990606721140133,0,2.811335813061553,0,0,0,0,0,0,0,0,0,0,0,0,-0.8949832753377391,0,0,-0.07178296652959659,0,0,0,0,0,0,0,0,0,-1.5517628117268099,0.36830610614461623,0,-1.3874597604355334,-0.6943125798755885,0,0,0,0,0,-0.27879713591392186,-1.8394448841785906,0,0,0,0,-0.7896227596799132,0,0,0,0,0,0,0,0,0,0,0,-0.4772480746377603,0,0,-0.7408325955104811,-0.15657950318967284,0,0,0,0,0,-0.20183609477779374,0.5541119870211819,0,0,0,0,0,-0.3513678287487574,0,0,0,0,0,0,-0.41805920324742996,0,0,0,0,0,0,0,0,0,0,-0.9327236033205861,0,0.21589910592218509,0,0,0,0,-1.9395283427355734,0,-1.665091497033813,0,0,0,0,-0.4651267141054154,0,-0.05565358459971215,0,0,0,0,0,0,0,0,0,0,0,-1.3874597604355334,0,0,0,0,0,0,0,0,0,0,0,0,-2.2449099922867553,0,0,0,0,0,0,0,2.237285131342528,0,0,0,0,0,0,0,1.2856434105894428,0,0,0,0,0,0,0,0,3.169283831647083,0,0,0,0,0,0,-1.3004483834459037,0,0,0,0,0,0,0,0,0,0,-2.319017964440477,0,0,-0.9921470237913872,0,0,0,0,0,-2.1113785996622325,0,-3.0922078526739587,0,0,0,-2.804525780222178,0,0,0,-0.268846805060754
85585,A,A1/A1c,PKAU-R1-14,13624,P,KAU,R1,0,4.467397540744221,2.999044850205144,4.084332572809185,0,0,0,3.5043910082065093,0,0,3.9906086311870634,3.3396718577991322,2.7453857549649836,2.0559874072865583,3.110615550881249,1.9145402290477138,2.9717167093714743,0,0,-2.4335848539504865,6.182412406524332,0,0,0,0,0,0,0,5.2378925582611995,-1.586286993563283,0,5.1196580520410375,0,-1.2549298576088406,1.0779605848805343,0,0,0,0,0,0,0,0,0,0,1.8384408855090664,0.5989613927262205,0,0,0,-1.334972565282377,1.7497367446789163,0,0,1.24271581795659,0,0,0,-1.4527556009387603,2.1606928908711813,0.5152304998157531,0,-0.5877581634521558,-0.6843849991412272,0,-1.922759230184496,-0.6144264105343167,0,0,0,1.9305747788949708,0,4.256325312168649,0,0,0,0,0,-0.8409540598327672,0,0,0,0,0,-1.1808218854551185,0,0,0,-1.922759230184496,0,0,0,0,0,0,0,0,0,0.05132179583751384,-1.2296120496245506,-0.3233716536038971,0,0,0,-0.8580484931920678,0,0,0,0,0,0,0.31261711311609996,0,0,-1.006468498310341,0,0,0,0,0,0,-2.0281197458423224,0,-1.5172941220763314,0,0,0,0.13775430160982083,0,1.988263274910067,0,0,2.765832563942668,0,0,0,-0.07430441727989567,0.8213014084407471,-2.210441302636277,0,0,0.0014894220896382038,0,-2.0852781596822707,-1.0472904928305957,0,0,0.2054724756647719,0,-2.1459027814987057,0,0.09878833307643742,0,0,0,0,-0.9295074571742123,0,0,0,0,0,0.35962315549202994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.210441302636277,0,0,0,0,0,0,0,0,0,0,-1.1343018698202258,0,0,0,0,0,0,0,0,0,0,-0.7913571186933952,0,0,0,0,0,0,0,-1.7829972878093372,0,0,0,-2.1459027814987057,-0.20896130242615296,0,0,0,0,0,-0.6558116266971714,0,-0.09017776643618536,0,0,0,0,0,-1.7404376733905411,0,0,0,0,0,0,-0.9672477851570593,0,0,0,0,-0.4758402472481702,0,-0.20896130242615296,0,0,0.38481340432058886,0,0,0,-2.2794341741232285,-2.1459027814987057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4219839422720066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19999263244339271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6010033902021767,-0.23636027661426695,0,0,0,0,0,0,0,0,0,0,-0.5240423490660477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6989837985623799,0,0,0,0,0,0,0.37982586280954944,0,0,0,-0.5746860818848027,0,0,0,0,0,-1.8274490503801708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6699962616891275,0,0,0,0,0,0,0,0,0,0,-1.7829972878093372,-1.3075735910942625,0,0,0,0,0,0,-0.3858920105852306,0,0,0,0,0,0,-2.4335848539504865,0,0,0,0,0,0,0,0,0,0,-0.7441042338428501,0,0,0,-0.6418253847224316,0,0,-0.4876747048951735,0,0,0,0,0,-1.3075735910942625,-0.5490436512714654,0,-1.5172941220763314,-3.126732034510432,0,0,0,0,0,0,0,0,0,0,0,-0.8754402359039366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3858920105852306,-0.1822930553439912,0,0,0,0,0,0,0,0,0,0,0,0,-0.42985513400634723,-3.126732034510432,0,0,-0.45258338508390317,0,0,0,0,0,0
85589,A,A1,SKAU-R2-28,19313,S,KAU,R2,3.584434142595123,0,0,0,4.918974288795171,2.2752629478418767,2.5363080684918575,0,2.3621585237775875,0,0.589327064435051,0,0,0,0,0,0,3.902785531789199,3.7062808995778678,0,0,1.3228961594939124,1.1021506908637146,0,0,0,0,0.957436385999447,0,-0.891277976156081,0,0,0,0,0,0,0,0,0,0.384759898693777,0,0,0,0,2.370194092496683,1.7892918473634483,0,0,0,0,2.166758180734065,0,0,0.08265945081772408,1.4606204303784702,0,-0.22598775009910188,0,0,0,0,0,0.4839665487772251,2.008814392910706,0,0,-0.3522814754233936,0.4326732543896741,0,0,0,0,0,0,0,0,0,0,-0.9713206838296173,0,0,0,-0.6146457398908849,0,0,-0.3915021885766752,-1.7912195700287064,0,-2.7630801530576723,-0.77716466938866,0,0,0,0,0,0,0,0,0,0,0.545897506507715,0,0,0,0.12331545645885278,0,0,0,0,0,0,0,0,0.8688509491853686,0,0,0,-0.8377892912050946,0,0,1.2259038935066027,0,0,0,0.02720814628151036,0.3016449919832702,0,0,0,0,0,0,0,0,0,0,0.16620702108816587,0,0,-1.1826297774968237,0,0,0,0.23265212049631856,0,0,0,0,0,-1.4131534361086562,0,0,0,-1.8757769580567691,0,0,0,0,0,0,0,0,0.10725085395504674,0.013962919531489426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0326896302059092,0,0,0,0,0,0,0,-0.6485472915665662,0,0,0,0,0,0,0,0,0,-1.4508937640915032,0,0,0,0,-1.5734960861838356,0,0,0,0,0,0,0,0,0,0,0,-2.6295487604331496,0,0,0,-1.6644678643895623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.764551322946545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.764551322946545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8467894211835172,0,0,0,0,-1.7385758365432844,0,0,0,0,-0.7016571168805141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10382011612489439,0,0,0,0,0,0,0,0,0,0,0,-0.16569551984298148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11893375393494221,0,0,0,0,-0.7107896004437873,0,0,-1.9681502781877844,0,-2.224083652324985,0,0,0,-2.9172308328849303,0,0,0,0,0,0,0,0,0,0,-1.168030978075671,0,0,0,0,0,0,0,0,0,0,0,0,-0.9832968748763324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.787016965831671,0,0,0,0,0,0
85596,A,A1,SFAR-R3-18,9423,S,FAR,R3,5.059601738578198,0.29731072832517746,-0.2674552855865606,-0.17543638686630914,0,0,4.036772607780769,-0.4966411513567337,3.8887887764488553,5.0217848628103585,4.063911969142552,-0.5919513311610585,0,0,0,0,0,0,0,0,0,0,0,4.001652218455568,3.9015421376024104,3.9196405078674665,0,1.9094846205781524,0,0.06729429772320561,0,0,0,0,0,3.913214340522293,0,0,0,0,0,0,0,0,0,0,0,0,1.5342942767165804,1.5040195124699887,0,0,0,1.1067177150009853,-1.354091383207955,0,0,0,0,0,0.7647425601825413,0,-0.9974164392692226,-0.6087584494774392,0,-1.5952534400248428,0.7027758364333421,0,1.7998648955609298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3175911737233799,1.4004788335291476,0,1.0944476224091702,0,0,0.7775359116424516,0,0,0,0,0.17351651097851306,0,-1.1599353687669973,-0.9250957776895965,-0.2674552855865606,0,0,0,0,0,-1.102776954927049,0,0,0,0,-0.004164666258938965,0,0,0.1889014298179923,0,0,-1.4674200685149583,0,0,0,0,0,-1.0753779807389345,0,0,0,0.4784900805403556,0,0,0,0,0,0,0,0,0,0,0,0.12588846198925818,1.7089657047322904,0,0,0,-1.5952534400248428,0,0,0.10949465221358246,0,-0.8576544968940638,0,-0.10132841471258658,0,0.4553676631195014,0,0,0,0,0,1.1188390755333293,0,-0.10132841471258658,-0.40962977436710357,-1.4281993553616767,0,1.145586583900358,1.520280033341769,0,0,0,0,-0.7944755952725324,0,0,0,0,0,0,0.9835850295973607,-0.6789627081506877,0,-0.5754220292098475,0,0,-1.7418569142167186,0,0.41357053444103986,0,-1.1309478318937454,0,0,0,0,0,0,0,0,0,1.3395700804421553,-1.3904590273788298,-0.3042692587092777,0,0.4727594058313702,0.7298045088212612,0,0,0,0,0,0,-0.20895907890495202,0,0,0,0,0,-2.606854351703323,0,0,0,0,0,0,0,0,-1.3904590273788298,0,0,-3.0768579809490584,0,0,0,0,0,0,0,0,0,0.7775359116424516,-1.1309478318937454,0,0,0,0,-0.6087584494774392,0,-0.5919513311610585,0,0,0,0,-1.354091383207955,0,0.3309839434317654,0,0,0,0,-0.6973118468188844,0,0,0,0,0,0,-0.051566905153523024,-0.7350521748017314,0,0,0,0,0,-1.2205599905834323,0,0,0,3.7518540906926248,0,0,-1.7959241354869944,0,0,0,0,0,0,0,0,-0.39583645223476793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.690563619829168,0,0,-1.2850985117210034,0,0,0,0,0,-1.0753779807389345,0,0,0,0,0,0,0,0,0,0,-1.3904590273788298,0,0,0,0,0,0,0,-0.9727238266788509,0,0,0,0,-1.4281993553616767,0,0,0,0,0,2.5413666053454955,0,0,0,0,0,0,0,0,0,0,0,0,-0.9250957776895965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6609442026480092,-0.6973118468188844,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.894536424155104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2523086888980126,0,0,0,0,0,-1.5508016774540092,0,0,-2.7403857443278454,0,0,0,-0.5591615083380672,0,0,-1.5508016774540092,0,0,0.06729429772320561,0,0,0.165734370536458,-1.1599353687669973,0,0,0,0,0,0.13398567222187818,-2.121346535921622,0,0,0,0,0,-2.4890713160469393,0,0,0,-0.19765952365101924,0,-0.10132841471258658,0,0.5815622656801693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.48160327399219316,-0.5431611669916263,0,0,-1.8530825493269427,0,0,0,0,-1.4281993553616767,0,-1.2850985117210034,0,0,0,0,0,0,0,0
85591,A,A1,SFAR-R4-9,12616,S,FAR,R4,2.479524643257765,-0.19695909187660998,0,-0.7335372117450154,0,0,1.5336459541981142,-1.1174961146322167,1.3744777023788766,5.406628410422661,1.1850889783618292,-1.183454082424014,-1.5019078135425485,0,-1.5664463346801196,0,-1.8321495004131254,0,0,-1.1174961146322167,0,0,0,4.401408346788729,4.266413182251224,1.2288004114522453,0,-0.3426709030580044,0,1.0820897388896826,0,0,-3.5813493552223843,0,0,1.1259260537028606,0,0,0,0.41685134644681376,0,0,0,-0.3624735303541833,0,0,0,0,3.28688516559747,3.2634661239858787,0.5295245089509271,0,0,3.116918698893029,0,0,0,0,0,0,0.5736198288161507,0,0.6987829717701572,0.47477399417951816,0,0,2.826767489384326,0,2.6476546234835396,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27629583411313163,-0.3624735303541833,-2.0772719584461106,-0.14736215073723802,-0.18015197356022927,0,-0.28551248921805517,-0.7779889743158499,0,0,0,0,0,0,-2.195054994102494,0,-0.17185317074553375,1.652429490188081,0.15632026306098368,0,0,0,0,0,0,0,0,0,0,0.2527121087360493,0,0,0.13222271148192366,0,0,0,0,0,-0.3329147281126392,0,0.5295245089509271,-0.8405093312971834,0,0,0,0.30021444272105313,0,0,0,0,0,0,0,0.8100086068803813,0,0,0,0,-0.17185317074553375,0.2898516556855064,0,0,0.943152927698252,0.34556226269951207,0,-2.134430372286059,0,0,0,0,0,0,0,0,0,0,0,2.540595058336388,0,0,0,0,0,2.5076955202244617,2.5981495660862395,0.20850601623155374,0.4259838300100869,0,0,1.6281367976190362,0,0,0,0,0,0,2.3828724554917233,1.6709240728242456,0,0,0,0.10126048587795644,0,0,0,0,0,-2.3285863867270167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4790936553240348,0,0,0,0,0,0,0,0,0,0.34556226269951207,0,0,0,0,0,0,0.7159360509964063,0,-1.7895898859943293,0,0,0,0,0,-1.6354392061670713,0,0,0,0,0,0,0,0,0,-1.096442705434384,0,0,0,0,0,0,-0.9973518027901531,0,0,0,0,0.26346490051231175,0,0,0,0,0,0,0,0.7056795508292177,0,0,0,-0.01181665874101423,0,0,0,0,0,0,0,-1.3567258036980507,0,0,0,0,0,0,0,0,0,0,-1.096442705434384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4350336655300042,0,0,0,0,0,0,0,0,0,-1.0758234182316486,0,0.009090026078299118,0,-1.923121278618852,0,0,0,0,0,0,0,0,0,0,0,0,-1.923121278618852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9829988362454518,0,0,0,0,-1.096442705434384,0,0,0,0,0,0,-1.183454082424014,0,0,0,0,0,0,0,0,-0.4350442231890188,0.23636297073452006,0,0,0,0,0,0,0,0,0,0,0,-0.3624735303541833,0,0,-2.134430372286059,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3285863867270167,0,0,0,-0.573194561669836,0,0,-1.709547178320793,0,0,0,0,-0.16362267160901833,0,-3.3582058039081746,0,-2.0772719584461106,0,0,-0.20546978154451878,-2.8882021746624393,0,0,0,-2.665058623348229,0,0,0,0,0,0,0,0,0,0,0,0,-0.7481360111661681,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19695909187660998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.313683366184752,0,-1.7487678914740745,0,0,0,0,0,0,0,0,0,0,0,-1.600347886355801,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0556207109141291,0,0,0,0
84574,A,A1j,PFAR-R3-27,15776,P,FAR,R3,0,3.1024931113805145,6.053735173230802,0.21867875403050885,0,0,0,1.9211323901954103,0,0,3.4601544108159494,1.80430601777089,5.146419471950294,4.910566156100092,0,4.7773209211504,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06063506875075575,0,0,0,0,0,0,0,0,0,0,0,0,2.959789817393607,0,0,0,0,0,-0.35575211969005505,-0.06063506875075575,-1.3023482010595386,0,0,-0.48290729517530107,0,0,0,0,0,3.0882950498752217,0.6213388112110643,0,0,0,0,0,-0.17841810440713957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04472544690707103,0,0.2517396162913963,0,2.0394257601318158,0,0,0,0,0,0,0,0,-2.16254946628265,-1.7878560168412396,0,0,0,0,0,0,0,0,0,0,-0.5531115538485496,0,0,0,0,0,0,0,0,0,0,-1.0947088362812942,-1.5159223013575978,0,0,0,0.9326167042595275,0,0,0,0,0,0,0,-0.9495268264367964,0,0,0,0,0,-1.1592473574188653,0,-1.3415689142128202,-1.8523945379788107,0,0,-0.7102971373709623,0,0,0,0.3668089460761843,0,0,0.11238409538088501,0,-0.22971139879468971,0,0,0,0,-0.35575211969005505,0,0,0,0,0,0,0,0,0,0,0.15805413221407338,0,-2.0755380892930204,0,0,0,0,0,0,0,0,0,0,0,-1.7272313950248046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5350930483458711,0,0,0,0,0,0,0,0,0,0.14908546223131314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8523945379788107,0,0,0,0,0,0,-1.7272313950248046,0,0,0,0,-1.1592473574188653,0,0,0,0,0,0,0,0.04472544690707103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5714606925167462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6700729811848563,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9769258006249109,0,0,0,0,0,0,0,0.1400356267113958,0,0,0,0,0,0,0,0,0,0,0,0.3223571835053498,0,0,0,0,0,0,0,0,0,0,0.8008474266284047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.481003197401185,0,0,0,-0.4495708749077094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.424950523151871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1264575345958745,0,0,0,0.924352194409634,0,-1.9213874094657624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8523945379788107,-1.0340842144648592,0,-0.9228585793546351,0,0,0,0,0,0,0,0,-0.6092010204995932,0,-0.5901528255288988,-1.3023482010595386,-0.8468726723767128,0,0,0,0,0,0,0,-1.3415689142128202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
