ITS2_type,Clade,Majority,sample_id,its2_count,species,region,reef,ASV0001,ASV0002,ASV0003,ASV0004,ASV0005,ASV0006,ASV0007,ASV0008,ASV0009,ASV0010,ASV0011,ASV0012,ASV0013,ASV0014,ASV0015,ASV0016,ASV0017,ASV0018,ASV0019,ASV0020,ASV0022,ASV0023,ASV0024,ASV0025,ASV0027,ASV0030,ASV0031,ASV0032,ASV0033,ASV0034,ASV0035,ASV0036,ASV0037,ASV0039,ASV0040,ASV0041,ASV0042,ASV0043,ASV0044,ASV0046,ASV0047,ASV0049,ASV0050,ASV0051,ASV0052,ASV0053,ASV0055,ASV0057,ASV0058,ASV0059,ASV0061,ASV0062,ASV0063,ASV0065,ASV0066,ASV0067,ASV0068,ASV0069,ASV0070,ASV0071,ASV0072,ASV0073,ASV0074,ASV0075,ASV0076,ASV0077,ASV0078,ASV0079,ASV0080,ASV0081,ASV0082,ASV0083,ASV0085,ASV0086,ASV0087,ASV0088,ASV0089,ASV0090,ASV0091,ASV0092,ASV0093,ASV0094,ASV0095,ASV0096,ASV0097,ASV0098,ASV0099,ASV0100,ASV0101,ASV0102,ASV0104,ASV0105,ASV0107,ASV0109,ASV0110,ASV0111,ASV0112,ASV0113,ASV0115,ASV0116,ASV0117,ASV0118,ASV0119,ASV0120,ASV0121,ASV0122,ASV0123,ASV0125,ASV0126,ASV0127,ASV0128,ASV0129,ASV0130,ASV0131,ASV0132,ASV0133,ASV0134,ASV0135,ASV0138,ASV0140,ASV0141,ASV0142,ASV0143,ASV0144,ASV0145,ASV0146,ASV0147,ASV0148,ASV0149,ASV0150,ASV0151,ASV0152,ASV0153,ASV0154,ASV0155,ASV0156,ASV0157,ASV0158,ASV0159,ASV0160,ASV0161,ASV0162,ASV0163,ASV0164,ASV0165,ASV0166,ASV0167,ASV0168,ASV0169,ASV0170,ASV0171,ASV0172,ASV0173,ASV0174,ASV0175,ASV0176,ASV0177,ASV0179,ASV0181,ASV0183,ASV0184,ASV0185,ASV0186,ASV0187,ASV0189,ASV0190,ASV0191,ASV0192,ASV0193,ASV0195,ASV0196,ASV0198,ASV0200,ASV0201,ASV0202,ASV0203,ASV0204,ASV0206,ASV0207,ASV0208,ASV0209,ASV0211,ASV0212,ASV0213,ASV0214,ASV0216,ASV0217,ASV0218,ASV0220,ASV0221,ASV0223,ASV0225,ASV0226,ASV0227,ASV0228,ASV0229,ASV0230,ASV0231,ASV0232,ASV0233,ASV0234,ASV0235,ASV0236,ASV0237,ASV0239,ASV0240,ASV0244,ASV0245,ASV0248,ASV0249,ASV0250,ASV0253,ASV0254,ASV0255,ASV0258,ASV0259,ASV0260,ASV0261,ASV0262,ASV0263,ASV0265,ASV0266,ASV0267,ASV0269,ASV0273,ASV0274,ASV0276,ASV0277,ASV0278,ASV0279,ASV0280,ASV0281,ASV0282,ASV0283,ASV0284,ASV0285,ASV0286,ASV0287,ASV0288,ASV0289,ASV0290,ASV0291,ASV0293,ASV0295,ASV0298,ASV0299,ASV0300,ASV0301,ASV0302,ASV0304,ASV0307,ASV0309,ASV0310,ASV0313,ASV0314,ASV0315,ASV0316,ASV0317,ASV0321,ASV0322,ASV0323,ASV0326,ASV0327,ASV0328,ASV0329,ASV0330,ASV0331,ASV0333,ASV0334,ASV0335,ASV0336,ASV0337,ASV0338,ASV0339,ASV0340,ASV0341,ASV0342,ASV0343,ASV0344,ASV0346,ASV0347,ASV0348,ASV0349,ASV0350,ASV0351,ASV0352,ASV0353,ASV0354,ASV0355,ASV0356,ASV0357,ASV0358,ASV0359,ASV0360,ASV0361,ASV0364,ASV0365,ASV0367,ASV0368,ASV0369,ASV0370,ASV0371,ASV0372,ASV0373,ASV0374,ASV0375,ASV0376,ASV0377,ASV0378,ASV0379,ASV0380,ASV0382,ASV0383,ASV0384,ASV0385,ASV0386,ASV0387,ASV0388,ASV0389,ASV0390,ASV0392,ASV0395,ASV0396,ASV0397,ASV0398,ASV0400,ASV0402,ASV0403,ASV0404,ASV0405,ASV0406,ASV0407,ASV0410,ASV0411,ASV0412,ASV0413,ASV0415,ASV0416,ASV0417,ASV0418,ASV0419,ASV0421,ASV0422,ASV0423,ASV0424,ASV0425,ASV0426,ASV0427,ASV0429,ASV0431,ASV0432,ASV0433,ASV0435,ASV0436,ASV0437,ASV0439,ASV0440,ASV0442,ASV0444,ASV0445,ASV0446,ASV0447,ASV0448,ASV0449,ASV0450,ASV0451,ASV0452,ASV0453,ASV0454,ASV0455,ASV0457,ASV0458,ASV0460,ASV0461,ASV0462,ASV0463,ASV0464,ASV0465,ASV0466,ASV0467,ASV0468,ASV0469,ASV0470,ASV0471,ASV0472,ASV0473,ASV0474,ASV0475,ASV0477,ASV0478,ASV0479,ASV0480,ASV0481,ASV0482,ASV0483,ASV0484,ASV0485,ASV0488,ASV0489,ASV0490,ASV0491,ASV0493,ASV0495,ASV0496,ASV0498,ASV0499,ASV0501,ASV0502,ASV0503,ASV0504,ASV0505,ASV0506,ASV0508,ASV0510,ASV0511,ASV0512,ASV0513,ASV0515,ASV0516,ASV0517,ASV0519,ASV0521,ASV0522,ASV0523,ASV0524,ASV0525,ASV0526,ASV0527,ASV0528,ASV0531,ASV0533,ASV0534,ASV0535,ASV0536,ASV0537,ASV0538,ASV0539,ASV0541,ASV0542,ASV0544,ASV0545,ASV0546,ASV0547,ASV0548,ASV0549,ASV0550,ASV0552,ASV0553,ASV0556,ASV0557,ASV0558,ASV0559,ASV0560,ASV0561,ASV0562,ASV0564,ASV0565,ASV0567,ASV0568,ASV0570,ASV0571,ASV0573,ASV0575,ASV0576,ASV0577,ASV0579,ASV0581,ASV0582,ASV0583,ASV0585,ASV0586,ASV0589,ASV0590,ASV0591,ASV0592,ASV0593,ASV0596,ASV0597,ASV0598,ASV0599,ASV0600,ASV0601,ASV0602,ASV0603,ASV0604,ASV0607,ASV0608,ASV0609,ASV0610,ASV0611,ASV0612,ASV0613,ASV0614,ASV0615,ASV0617,ASV0618,ASV0619,ASV0620,ASV0621,ASV0622,ASV0624,ASV0625,ASV0626,ASV0627,ASV0628,ASV0629,ASV0631,ASV0632,ASV0633,ASV0634,ASV0635,ASV0637,ASV0640,ASV0642,ASV0643,ASV0644,ASV0646,ASV0647,ASV0648,ASV0649,ASV0651,ASV0654,ASV0656,ASV0658,ASV0660,ASV0661,ASV0662,ASV0663,ASV0664,ASV0665,ASV0666,ASV0669,ASV0670,ASV0672,ASV0673,ASV0674,ASV0675,ASV0676,ASV0677,ASV0678,ASV0679,ASV0680,ASV0682,ASV0683,ASV0684,ASV0686,ASV0687,ASV0688,ASV0689,ASV0690,ASV0691,ASV0692,ASV0693,ASV0694,ASV0695,ASV0697,ASV0699,ASV0700,ASV0701,ASV0702,ASV0703,ASV0705,ASV0706,ASV0708,ASV0709,ASV0710,ASV0711,ASV0712,ASV0713,ASV0714,ASV0715,ASV0716,ASV0717,ASV0718,ASV0720,ASV0721,ASV0722,ASV0723,ASV0727,ASV0728,ASV0729,ASV0731,ASV0732,ASV0733,ASV0734,ASV0735,ASV0736,ASV0737,ASV0738,ASV0739,ASV0740,ASV0741,ASV0742,ASV0744,ASV0747,ASV0748,ASV0751,ASV0752,ASV0753,ASV0754,ASV0755,ASV0757,ASV0758,ASV0759,ASV0761,ASV0762,ASV0763,ASV0764,ASV0766,ASV0767,ASV0768,ASV0769,ASV0770,ASV0771,ASV0772,ASV0773,ASV0774,ASV0775,ASV0776,ASV0777,ASV0778,ASV0781,ASV0782,ASV0785,ASV0786,ASV0787,ASV0788,ASV0790,ASV0792,ASV0793,ASV0794,ASV0795,ASV0796,ASV0797,ASV0798,ASV0799,ASV0800,ASV0801,ASV0802,ASV0804,ASV0805,ASV0807,ASV0809,ASV0810,ASV0811,ASV0814,ASV0815,ASV0816,ASV0818,ASV0819,ASV0821,ASV0822,ASV0823,ASV0825,ASV0826,ASV0827,ASV0828,ASV0829,ASV0830,ASV0832,ASV0833,ASV0834,ASV0838,ASV0839,ASV0840,ASV0841,ASV0842,ASV0843,ASV0844,ASV0845,ASV0847,ASV0848,ASV0849,ASV0851,ASV0852,ASV0853,ASV0854,ASV0855,ASV0856,ASV0857,ASV0858,ASV0859,ASV0860,ASV0861,ASV0862,ASV0863,ASV0865,ASV0867,ASV0868,ASV0869,ASV0872,ASV0873,ASV0874,ASV0877,ASV0878,ASV0881,ASV0882,ASV0883,ASV0884,ASV0885,ASV0886,ASV0888,ASV0889,ASV0890,ASV0891,ASV0893,ASV0894,ASV0896,ASV0897,ASV0898,ASV0899,ASV0901,ASV0902,ASV0904,ASV0905,ASV0906,ASV0909,ASV0910,ASV0911,ASV0912,ASV0913,ASV0914,ASV0915,ASV0916,ASV0917,ASV0918,ASV0919,ASV0920,ASV0921,ASV0922,ASV0924,ASV0925,ASV0927,ASV0928,ASV0929,ASV0931,ASV0932,ASV0935,ASV0936,ASV0937,ASV0938,ASV0941,ASV0942,ASV0944,ASV0945,ASV0946,ASV0947,ASV0949,ASV0951,ASV0952,ASV0953,ASV0954,ASV0955,ASV0957,ASV0958,ASV0961,ASV0962,ASV0963,ASV0964,ASV0965,ASV0966,ASV0968,ASV0969,ASV0970,ASV0971,ASV0972,ASV0973,ASV0974,ASV0975,ASV0976,ASV0977,ASV0978,ASV0979,ASV0980,ASV0981,ASV0982,ASV0983,ASV0985,ASV0986,ASV0987,ASV0990,ASV0993,ASV0994,ASV0995,ASV0997,ASV0998,ASV0999,ASV1000,ASV10000,ASV10001,ASV10006,ASV1001,ASV10011,ASV10018,ASV10021,ASV1003,ASV1004,ASV10040,ASV10041,ASV10059,ASV1007,ASV10070,ASV10071,ASV1008,ASV10080,ASV10083,ASV10089,ASV10092,ASV10101,ASV10102,ASV10103,ASV1011,ASV10112,ASV10113,ASV10116,ASV10119,ASV1012,ASV10120,ASV10121,ASV10122,ASV1013,ASV10134,ASV10136,ASV1014,ASV10145,ASV10152,ASV1016,ASV1017,ASV10172,ASV10173,ASV10174,ASV10175,ASV1018,ASV10185,ASV10187,ASV1019,ASV10199,ASV1020,ASV10201,ASV10207,ASV10208,ASV1021,ASV10212,ASV10213,ASV10218,ASV1022,ASV10220,ASV10225,ASV10227,ASV1023,ASV1024,ASV10244,ASV10245,ASV10246,ASV1025,ASV10251,ASV1026,ASV10261,ASV10263,ASV10269,ASV1027,ASV10272,ASV10279,ASV1028,ASV10293,ASV10294,ASV1030,ASV10302,ASV1031,ASV10312,ASV10313,ASV10314,ASV1032,ASV10323,ASV10327,ASV1033,ASV10332,ASV10333,ASV10335,ASV10339,ASV1034,ASV10340,ASV10343,ASV10347,ASV1035,ASV10352,ASV10353,ASV10354,ASV1037,ASV10378,ASV1038,ASV10380,ASV10383,ASV10389,ASV1040,ASV10401,ASV10405,ASV1041,ASV10411,ASV10414,ASV1042,ASV10423,ASV10428,ASV10438,ASV1044,ASV10440,ASV10442,ASV10443,ASV10447,ASV1045,ASV10452,ASV10453,ASV10458,ASV10461,ASV10464,ASV10465,ASV10470,ASV10472,ASV10487,ASV10489,ASV10490,ASV10492,ASV10503,ASV1051,ASV10512,ASV10514,ASV1052,ASV10525,ASV10528,ASV1053,ASV1054,ASV10545,ASV1055,ASV10554,ASV10555,ASV1056,ASV10567,ASV10569,ASV10577,ASV1058,ASV10584,ASV1059,ASV10590,ASV10595,ASV1060,ASV10607,ASV10608,ASV10609,ASV1061,ASV10617,ASV1062,ASV10622,ASV10626,ASV1063,ASV10631,ASV10634,ASV10635,ASV1064,ASV10643,ASV10645,ASV10647,ASV1065,ASV10658,ASV1066,ASV10660,ASV10664,ASV1067,ASV10670,ASV10678,ASV10682,ASV10683,ASV1069,ASV10696,ASV10697,ASV1070,ASV10708,ASV1071,ASV10711,ASV1072,ASV10729,ASV1073,ASV10731,ASV10734,ASV10747,ASV10748,ASV1075,ASV10751,ASV10752,ASV1076,ASV10762,ASV10768,ASV1077,ASV10777,ASV10779,ASV10780,ASV10782,ASV10783,ASV10784,ASV10785,ASV10787
84574,A,A1j,PFAR-R3-30,11611,P,FAR,R3,0,3.384754623414178,6.295513202277752,0.4989283278896872,0,0,0,2.2974674841031213,0,0,3.2473106076045823,2.1454260647077303,3.9806392639734653,5.157929402175283,-0.6520519462957379,5.017439579411205,-0.8873660332302031,0,0,-2.140129001725571,1.8890419170765735,0,0,0,0,0,0,0,0.8802958844187918,0.9077890249989906,0,0.8375847663257421,0,0,0.17664072626043126,0,0,0,0,0,0,0,3.2387803721527693,0,0,0,0,0,2.6743755403025435,2.7274054487300115,0,0,0,2.547936960918463,0,0,0,0,-1.7834540577868387,3.267363025942249,0.8155250482610095,0,-0.4751212381366594,-0.06068746004573544,0,-1.64369211541168,2.358092105919556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1740161453527378,0,2.6893269401555076,0,2.5790074213922027,0,0.8733028489278212,0,0,0,0,0,0,0,-1.0656142646365216,0.5389336625033865,0.4411694937374948,0,0,0,0,0,0,0,0,0,0,-0.1740161453527378,0,0,0.5438236477975789,0,0,-1.3779889496786741,0,0,0,0,1.4028985753758025,-1.1156246852111833,0,0,0,0.08062607302084235,0,0,-0.8279426127594021,0,0,0,0,1.1423920883029863,0,0,-0.75383464060568,0,0,0,0,0,0.7502427561705938,0.6501592976136115,0,-0.12522598118330652,0,-0.5596786261647226,0,-0.26832682482397985,0,0,0.5583517483604883,0,-0.23589154907082577,0,0,0,0,-0.3971596966669484,0,-0.5450798267435699,0,0,0,0,0.6413486679314566,-1.5210897933193475,0,1.1557078642787584,1.1557078642787584,0,0,0,0,-1.4833494653365005,0,1.073016148433645,0,0,0,0,0,0,-1.0179862156472672,0,0,0,0,0,0,0,0,0,0,-1.888814573444665,0,0,0,0,0,0,-1.0903068772268933,0,0,0,0,0,-0.5744937119498639,0,0,0,0,0,0,0,0,0,2.575815589764427,0.5241185767182461,0,0,0,0,0,0,0,0,0,0,0,0,-2.58196175400461,0,-0.03425420297757942,0,0,-0.4224775046512379,0,0,0,0,0,-2.0711361302386195,0,0,0,0,0,0,0,0,0,0,0,0,0,2.614076763423008,0,0,0,0,0,0,-0.36034572354423133,0,0,0,-0.4097384788738081,0,0,0,0,0,0,0,0,-0.5450798267435699,0,0,-0.44845299105449854,0,0,0,-0.3971596966669484,0,0,0.8627207395972842,0,0,0,0,0,0,-0.6683124671675182,0,0,0,0,0,0,0,0.8155250482610095,0,0,-0.636051604949297,0,0,0,-0.4224775046512379,0,0,-0.7361350635062793,0,0.33880748107592584,0,0,0,0,0,0,0,0,-0.7718531461083584,0,0,0,0,2.498752241604832,-2.0711361302386195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04109523426420747,0,0,0,0,0,0,0,0,-0.9505449348517345,0,0.0728439325787873,0,-1.0179862156472672,0,0,-1.64369211541168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.888814573444665,0,-1.7834540577868387,0,0,0,0,0,0,-0.3365350748505129,0,0,0,0,0,0,0,0,0,0.8448311748465089,0,0,0,0,0,0,-1.7834540577868387,0,-0.8279426127594021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23144896275542592,0,-1.9459729872846134,-1.7834540577868387,0,0,0,0,0,0,0,0,0,0,-0.4224775046512379,0.2380935054740947,-0.5450798267435699,0,0,0,0,0,0,0,0,0,0,0,-2.0711361302386195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7346638936174066,0,0,0,0,-1.6011325009928838,0,0.5583517483604883,-1.888814573444665,0,-0.15421351805655892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.214236973879293,0,0,0,0,0,0,0,0,0,0,0,-0.29054996160868996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.97252384157051,0,0,0,0.2380935054740947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.28382292999774e-5,0,0.5679211993766389,0,0,0,0,0,0,0,0,0,0,-1.7346638936174066,0,0,-1.560310506472629,0,-2.699744789660994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4118905013543555,0,0,0,0,0,0,0,0,0,0,-2.58196175400461,0,0,0,0,0,0,-0.9079853204329384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.48872689019243865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5210897933193475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.636051604949297,0,0,0,0,0,-0.37246708407657625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.888814573444665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.97252384157051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0065976091010485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.64369211541168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9459729872846134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85599,A,A1,SWAJ-R3-13,11882,S,WAJ,R3,5.300225623816032,0,0,0,1.617463387829769,-1.4094445031926717,4.048721564297261,0,3.9016245472805275,-2.6134173075186076,4.202831658885365,0,0,0,0,0,0,0.6098931144174591,0.19330442109063206,0,0,0,0,0,0,0,0,2.892365797624409,0,0,0,0,0,0,0,0,0,0,0,-3.4243475237349363,0,0,0,0,0,0,0,0,0,0,1.6077230510813845,0,0,0.9291510273244068,0,0,0,0,0,0,0,0,1.2692913102407628,1.7532136416773003,0,0,0.393364802221968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20547169886673533,-2.6134173075186076,0,-2.6134173075186076,0,0,0,0,0,0,0,0,0,0,0,0.45204830405005847,0,0,0,0.5268961948464908,0,0,0,0,0,0,0,0,0,0.15220274540507983,0,0,0,0,0,0,0,0,0,0,0.2769544503775565,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6835074998097355,0,0,0,-1.552545346833345,0,0,0,0,0,-1.7661194471314041,0,-0.19552136801356745,0,-0.6517588014951556,0,0,0,0,0,0,0,0,0,-1.977428540798611,0,0,0,0,0,0,0,-0.9604942831447687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.44119403238780563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.803308699622356,0,0,0,0,1.887626169260586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2997823783379774,0,0,0,0,0,0,-2.102591683752617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4097139402234973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7877800741435479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6059492654638614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.803308699622356,0,0,0,0,0,0,-0.34473376620024343,0,-0.20547169886673533,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7148110542769563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.443346054868353,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1535138339861097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21552203472023734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.45393305816523544,0,0,0,0,0,0,0,0,0,0,0,-0.7675906170202769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4926630232042486,0,0,0,0,0,0,0,0,0,-0.24629369338699103,0,0.29530358904575316,0,0,0,0,0,0,-1.7661194471314041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6517588014951556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3449059820551006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8149096113008363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555334130167024,0,0,-0.8403499713027052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21552203472023734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4799085445684961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2271229463987172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6835074998097355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
